audio	sentence	gender_domain
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29963078.wav	hifadhi ya taifa ya ziwa manyara ilianzishwa elfu moja mia tisa na sitini 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30577566.wav	zenye utamaduni wa aina mbalimbali kama vile uvaaji na ulaji 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30574156.wav	maonyesho yatafanyika maeneo ya nyakabindi mkoani simiyu 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30180276.wav	huanzia kwenye familia bora inayomtukuza mwenyezi mungu kwenye shida na raha kuna 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28696014.wav	wana miguu mirefu na shingo ndefu na nyembamba 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30654102.wav	mlima huu wenye urefu wa mita elfu tatu na hamsini 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29818161.wav	visa vingi vya ugonjwa wa kansa viliwekwa kwenye kumbukumbu 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28581560.wav	hewa yenyewe ni gimba la gesi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35374206.wav	dolari hupotea kwenye uchumi wa dunia kila mwaka kwa uvuvi haramu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30354913.wav	shughuli za utalii katika hifadhi hii ya taifa ya serengeti gharama zake zikoje 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29502381.wav	kuambukizwa mwanzoni mwa ujauzito kunaweza kusababisha mtoto kuzaliwa na ugonjwa huu au kuharibika mimba 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30024237.wav	maafisa wa ofisi ya upelelezi hawakusimama kwenye sherehe na maiti walizitupa ndani ya mto 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36385574.wav	yeye anapenda raha sana 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30081272.wav	ina rangi kali na nzitu zinazoendana na michoro 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36385984.wav	vijana watu ni wengi kushinda wao 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29943338.wav	wapo pia korongoo swala tomi kongoni aina ya cokei 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30090791.wav	makumbusho yamejaa historia ya mchango wake kwenye kupigania uhuru wa nchi nyingi africa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29938065.wav	tandala na palahala nao wanavutia na kufanya maskani kwenye vilima 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28695361.wav	aliongoza korea kaskazini tofauti na muungano wa kisovyeti na china 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29942179.wav	hutoa huduma kwa wageni wanaotembelea hifadhi ya ziwa manyara 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29941785.wav	wengi wao hutunzwa na nyanya na babu wazee 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30021008.wav	uvumbuzi uliofanywa na mtafiti maarufu richard leakey na kamoya kimeu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29993785.wav	kundi dogo la waislam waliokuwa wanawalaumu waislam 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35409348.wav	uingereza dhidi ya wafaransa na waindio vilivyopanuka baadaye kuwa vita ya miaka saba akaongoza 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30045087.wav	makampuni yale yaliunda umoja wao na kuuita taasisi ya wakulima wa mkonge tanganyika 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30577819.wav	awali wilaya ya tanga ilijumuisha wilaya za muheza mkinga na tanga yenyewe 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31306514.wav	wachezaji wengi walihitaji kucheza bayern munich 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36386251.wav	wapiganaji wana jukumu la usalama katika jamii 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29979130.wav	hivyo familia hukaa na kupanga kuoa mke wa kufufua jina 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36251039.wav	nataka kujua unapokaa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30182080.wav	anajenga timu inayotafuta ushinda wa mataji 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30115957.wav	unataja kuwa bado afrika kusini haijatumia rasilimali zake ilizonanazo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36013776.wav	mathalani unga wa mahindi mchele viazi kabichi zinazojulikana na wamasai kama majani ya mbuzi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30631072.wav	baada ya uhuru aliyekuwa waziri mkuu wa kwanza wa tanzania 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34920418.wav	mwenyekiti wa chama cha wanahabari nchini kenya oloo janak 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30181548.wav	lengo la kuhakikisha usalama na uimara katika mfumo wa shughuli za kibenki 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36387992.wav	au boda boda nchini tanzania wanaziita 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36390293.wav	pia nelson mandela aliyekuwa raisi wa kwanza wa afrika kusini 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30577592.wav	kutoka katika hotuba aliyoitoa mjini accra nchini ghana 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35146263.wav	chai imemwagika 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36386454.wav	kumi mwaka elfu moja mia tisa hamsini na tisa lumumba kama kiongozi wa chama 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30582720.wav	wakamfuata mkwawa tarehe kumi na nane mwezi wa saba 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36386184.wav	lamu kuna watu wengi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37229919.wav	ni maendeleo ya kila namna kwa hiyo wawe makini wasifanye tu ili mradi wameamua 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30327721.wav	sekta ya usafirishaji kwenye sekta ya usafiri wa majini 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34831733.wav	huku kiongozi wa nyimbo olaranyani huimba kiitikio 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30258293.wav	hakuna nchi inayojengwa kwa kutegemea misaada ya watu wa nje 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28690366.wav	aliteuliwa kuwa mkuu wa mahakama wa uingereza 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30223203.wav	hakuna timu ya taifa duniani inayofikia mafanikio ya brazil 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30091509.wav	ulifanya kinachowezeka kwa muda pasipo kusubiri baadae 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37225998.wav	alikufa mjini jeddah tarehe kumi na sita agosti mwaka elfu mbili na tatu 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28690165.wav	ni ndugu mapacha sawa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30122415.wav	hadzane ina aina tatu ya click konsonanti meno alveopalatal 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29936803.wav	mwaka elfu mbili na tano aliteuliwa kuwa waziri hadi mwaka elfu mbili na kumi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28682107.wav	maji yanafikia ziwa tanganyika 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37101486.wav	mwezi wa pili mwaka elfu moja mia saba themanini na tisa alichaguliwa kuwa rais 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37224574.wav	aliyapanga kufuatana na ukubwa na kutazama yale yaliyokuwa na vipimo vya karibu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30122485.wav	kuna mabasi ya kilenga yafanyayo safari mkoani kilimanjaro 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36374893.wav	eneo la maziwa makuu na kwote inaposikika redio france international 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30380062.wav	kama maskini wamasai huamini kwamba mungu aliwapa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31409605.wav	wengine huona ya kwamba ni wazungu wasiojua kiswahili vema 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29822688.wav	waafrika wanaodai uhuru dhidi ya utawala wa kiarabu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30180140.wav	mkutano huo wa chama cha malawi congress party ulihudhuriwa na maelfu ya wananchi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30021486.wav	inaelezwa wakati huo aliyekuwa mwenyekiti wa timu hiyo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36386060.wav	yeye ni mwizi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29938776.wav	baadhi ya wafanyakazi walioshauriwa kuanzisha umoja huo walikataa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37094900.wav	sawa sawa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30307777.wav	kama vile simba na chui bila kusahau fisi na tumbili 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30026167.wav	utawala wa marais wote na mawaziri hufuata masharti ya katiba 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34762720.wav	imeanza kibarua chake hii leo ili kupata ukweli juu ya mauaji hayo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35284670.wav	ni mji unajionesha wenyewe katika mkusanyiko wa mizinga 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30322596.wav	wakazi wote wa tanzania ni wakulima 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29787443.wav	dola la kwanza katika eneo hili lilikuwa ufalme wa burundi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36382514.wav	hiyo ilikuwa mwaka elfu moja mia tisa na tatu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37222570.wav	abdulmalik mohamed bakar aliwataka vijana wanawake na wananchi kwa ujumla kuondoa hofu waliyonayo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30628726.wav	katika wilaya ya hai sehemu za rundugai na mto weruweru 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28258762.wav	awali alikuwa mwimbaji kabla ya kujihusisha na uigizaji 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28662098.wav	wamekuwa wakiishi katika mazingira ya pamoja katika hali mbalimbali 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29978954.wav	nzi huchangia kueneza ugonjwa wa kipindupindu kwa tabia yake za kutua kwenye uchafu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30354864.wav	jarida la michezo la nchi ya ufaransa likaanzisha tuzo za mchezaji bora 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37226285.wav	niliomba utakatifu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36945717.wav	kuchoma fueli na magari ya kusambaza na usafirishaji 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29792456.wav	joto lishukapo katika baadhi ya hali nyingine kama kuhara na kutapika 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37229626.wav	na moja mikononi mwa vikosi vya baraza la mpito na ni baada ya kuondolewa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34958050.wav	ya habari nchini marekani kwa ujumla yanatarajiwa kuepuka mapendeleo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37087814.wav	walionekana kama watu wanaozozana kwa muda mrefu kwenye simu mwisho wakaelewana 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30180082.wav	dawa mwenza hulenga kupunguza idadi ya vimelea katika siku tatu baada ya maambukizi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_32091333.wav	ubavo ulojepwa kidhani undopachikana eo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34906851.wav	mpango wa taifa wa maendeleo uelewa wake wa serikali na ubobezi wake kama mchumi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34757361.wav	katika maeneo mbalimbali ya ziwa na maeneo yanayolizunguka 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31472549.wav	maraisi wanaopendwa sana kusikilizwa ni barack obama 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37095886.wav	alikuwa rais wa kwanza wa tanzania 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30006502.wav	magonjwa mengine ya zinaa yanaweza kusambazwa kwa njia nyingine zaidi ya kujamiiana 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29934977.wav	wakati mwingie walipatumia kwa ajili ya kuangalia wanyama walipo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29938489.wav	mawenzi huwa na mgongo wenye umbo la kiatu cha farasi mwenye ncha kali 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37097541.wav	elfu moja mia tisa na sabini na saba 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_32242757.wav	karafuu zazalishwa kwa wingi pemba 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28694276.wav	katika baadhi ya nchi kama vile 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30627992.wav	hivyo hudai kuwa ni wasukuma na kusini yao 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37087910.wav	huo ndio mzigo pekee aliokua nao mpelelezi jacob matata 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30574653.wav	watu hao walivamia maeneo ya pwani na kufanya vurugu kwa wazaramo na wenyeji wengine 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30026530.wav	pemba ni moja wapo ya paradiso za dunia 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36381643.wav	sisi ni watoto wa baba noah 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30003909.wav	kisiwa cha mafia ni sehemu ya visiwa vya bahari ya hindi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35123829.wav	kibiashara haihusiani kikamili na kutengeneza utajiri 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30630818.wav	katika kundi la watoto wa umri wa miaka mitatu hadi miaka saba 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30183459.wav	atakubali yeye ale kidogo ili na wewe upate 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28305855.wav	hubeba maua ya kiume na ya kike kwenye mti mmoja au kwenye miti tofauti 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28660902.wav	anna alijiunga na umoja wa vijana wa chama hicho 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36373753.wav	upande huu wa nyuma kulikuwa na mlango mmoja wa kuingilia ndani alichomoa funguo maalumu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30586093.wav	nywele hizo hupakwa mafuta ya wanyama na mchanga mwekundu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30044672.wav	alimsihi rais wa uganda yoweri museveni arudi uganda kwa kipindi kilichosalia cha maisha yake 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31475973.wav	nadhari hii hutoa mfumo rasmi wa mwelekeo kwa hali za kijamii 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36373436.wav	plikuwa na uvunjifu wa haki za binadamu na ghasia mbalimbali 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29796843.wav	siku hizi likifungwa bao unafurahia pasi zilivyopigwa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28663341.wav	alihamia kusini mwa california akiwa na miaka minne 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30080761.wav	pwani hizo zilikuwa mapema sehemu ya biashara ya kimataifa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30379782.wav	majingili wanataka baadhi ya vitu vya muhimu kutoka kwa wanyama 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28673050.wav	musa a o 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30671116.wav	tanzania ikaweza kuingia uchumi wa kati 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34828006.wav	mwenyekiti wa chama ndiye atakayegombea uraisi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36331483.wav	wewe pambana na hali yako 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30323336.wav	yoweri museveni alisema kuwa mandela ni miongoni wapigania uhuru wa afrika 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37093597.wav	ulifanya kazi gani jana 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28669923.wav	hapa kuna eneo la viwanda 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28681588.wav	alikuwa pia mwigizaji katika filamu nyingi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29788775.wav	mamlaka ya hifadhi ya ngorongoro inapatikana mkoani arusha 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30357276.wav	watoto wa mbuni wanaliwa na wanyama mbalimbali 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30434865.wav	wakati mmoja kituo cha kudhibiti na kuzuia magonjwa kiliunda misemo mbalimbali 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28876721.wav	siku hizi vifaa kama simu ya mkononi hufanya kazi ya kuonyesha wakati pia 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31415650.wav	hadi mwaka wa elfu moja mia tisa kumi na nne 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31937958.wav	mtoto analinda mpunga shambani 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30363994.wav	kuchangia vifaa vyenye ncha kali kama sindano hasa kwa watumia madawa ya kulevya 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35156095.wav	akiangazia hatua ya kuanza kuandikisha kwa wapiga kura nchini sudan 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31356598.wav	lionel messi akapeleka kilio kwa kocha wake wa zamani 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30577938.wav	hii ni hakika moja wapo ya ukweli wa kabila ya kimaasai 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30204442.wav	vijiji vya jirani zake kwa maana ya kupanua tena himaya yake 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28681668.wav	tabianchi ndani ya mzingo aktiki kwa jumla ni baridi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36066113.wav	wakulima wanaweza kukusanya nguvu kutoka kwenye maneno 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35279278.wav	barafu ya icebergs ni marafiki wa meli katika atlantiki ya kasikazini 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28582369.wav	kabla ya hapo alilelewa na wamonaki na kupata elimu kubwa akawa mwalimu na mshairi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30109258.wav	raisi huyo aliipambana na ubaguzi wa rangi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29936890.wav	serikali za mitaa ziliondolewa na kuanza utawala mijini 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30233389.wav	zinedine zidane aliibeba ufaransa kutwaa taji la dunia 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36381675.wav	mississippi nchi ilianza kama mkusanyiko wa makoloni ya uingereza 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30485657.wav	pep guardiola alipokwenda aliongeza utawala wa bayern kwa timu zingine 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28787852.wav	sikukuu yao ya pamoja huadhimishwa tarehe ya kifodini chao 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29942124.wav	wakati naanza nilikuwa upande wa habari pekee 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29781865.wav	hapo alianza kufundisha dini ya umoja 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36381085.wav	mbalimbali kisiasa kijamii na kiuchumi kutoka mwaka wa elfumoja miatisa ishirini na nne 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37090466.wav	haya ni majani yaliyo na uwezo wa kufanya 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34890775.wav	spishi za palsmodium zinazoambukiza binadamu ni falciparum 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30182302.wav	jamii haijatoa nafasi iliyokuwa wazi kama ilivyo kwa wanaume 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30332700.wav	hifadhi hizi huongeza pato la taifa na kuwavutia watalii wa ndani na nje 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36385786.wav	mi nashangaa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36382057.wav	hakuna uchunguzi unaofanywa hakuna ishara kwamba kuna nia 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36387511.wav	hizi ni materials ambazo zinatengenezwa kwenye viwanda 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28994892.wav	hivyo ateri ni sehemu ya mfumo wa mzunguko wa damu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29936771.wav	mlima rungwe ambao huaminika kuwa kilele cha nyanda za juu kusini 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28582777.wav	ana moyo mwema ingawa unaonekana baridi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29896471.wav	ricardo kaka alikosa ubingwa wa ulaya akiwa milan 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28877823.wav	wakati huohuo aliandika pia masimulizi na vitabu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30180338.wav	kuna vitu waha waliwafundisha wamanyema na wamanyema waliwafundisha waha 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30382263.wav	mwanzoni mwa karne ya ishirini wakulima waingereza na wazungu wengine walituama 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37097465.wav	za ndani ikiwa umechukua muda wa kuandaa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29164096.wav	ilipata uhuru wake katika mwendo wa kuporomoka kwa umoja wa kisovyeti 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30355649.wav	kwa ajili ya kuenzi uhuru wetu tulioupata kutoka kwa wakoloni 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34392419.wav	ili usiwe na kiu tena 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31329070.wav	katika familia ya mke wake huyo kwa muda fulani 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30308201.wav	amin alifariki katika hospitali ya jeddah mnamo tarehe kumi na sita agosti 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30020316.wav	ikiwa ni pamoja na kuumwa na kichwakushikwa na homa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31304497.wav	kwa hiyo unaona ni jinsi gani bahari ya hindi inavyoipatia sifa kubwa afrika 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29996487.wav	hunywa supu yenye gome na mizizi inayopungua mafuta 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29617640.wav	asili ya magonjwa haya huwa hayajulikani 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30118044.wav	vyuo vingi nchini tanzania wamekuwa wakiwataaa watu wenye ulemavu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36039605.wav	dube alikuwa akiendesha gari lake la aina ya chrysler 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29993829.wav	ambapo ametembelea nchi za kenya rwanda burundi uganda na msumbiji 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30515386.wav	mpira wa miguu kutoka kamerun aliyejulikana kwa jina roger milla 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28581653.wav	wao ni wadudu mbuai na hula wadudu wengine wadogo kwa mfano 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30122323.wav	hotuba ya ufunguzi wa mafunzo iliyoboreshwa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28696147.wav	kiasili maana ya neno chuo ilikuwa sawa na kitabu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30478794.wav	wataalamu wa urembo wana tafsiri halisi ya urembo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30209999.wav	kukabiliana na uchawi wa kawaida kwa kuwapa dawa za kinga na ushauri 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36253088.wav	vyombo vya habari kama vile redio televisheni na magazeti 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36386468.wav	ilipangwa katika historia ya marekani si chini ya watu elfu kumi waliwekwa kizuizini miaka 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31326400.wav	wanasemekana kuwa wamehitimu umri wa wanawake tayari kuolewa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30257026.wav	bahari ya atlantiki kwa upande wa magharibi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36373364.wav	uwekezaji umeweza kutambua mchango wa rasilimali za pwani na baharini zinazozunguka visiwa vidogo vidogo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29805213.wav	na mauti atakustiri vizuri atatumia elimu na 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30635380.wav	taifa la afrika kusini lilishinda taji la kwanza kwenye historia 	1
