audio	sentence	gender_domain
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30379924.wav	wapare wa kusini ambao ni wapare wa same 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29925228.wav	hatuwezi kusema tuna usawa wa kijinsia wakati bado hatujaweza kuchaguliwa na watu 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35214573.wav	yalivyopakana kwa mfano kivunjo kinafanana na kioldimoshi vile vile kisiha kinafanana sana na kimachame 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37212056.wav	viongozi wa soka afrika mashariki na kati kuhakikisha kwamba wachezaji wanajua 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29923495.wav	madai yasiyo na madai hata kidogo na huchanganyishwa mara nyingi na ajenda maalum 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29981971.wav	mlima lool malasin elfu tatu mia sita ishirini na sita 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28583821.wav	walianzisha pia kazi ya elimu 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29655504.wav	jimbo uko la atlantiki na upande wa mashariki ya nchi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31370833.wav	mchanga huo hupita juu ya bahari atlantic hadi katika msitu wa amazon 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29790618.wav	nyumba nyingine mbili za bwana karume zilikuwa gongoni na michenzani 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29787714.wav	watalii wa hifadhi ya arusha wanavutiwa kupanda farasi kuzungaka ndani ya hifadhi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36389519.wav	yameingia katika siku ya nne hii leo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30631338.wav	watu wengi maarufu wanakuja kutembea tanzania 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35442553.wav	za dopamini na serotonini ndani ya mfumo mzima wa sakiti ya uridhikaji 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29672226.wav	kwa nyota za mbali zaidi ni vigumu zaidi kupata vipimo kamili 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34906779.wav	minada hiyo hufanyika katika soko la mitaji 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31441303.wav	kipato chake kikitokana na kazi ya utumishi wa ndani ambacho hakikutosha 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30220815.wav	alisema maneno ambayo hakujua kama yataishi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36382163.wav	kutumia mawasiliano hayo yaliyokuwepo tayari watu wa mediteraneo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36644210.wav	ya kulevya iwe yale ya kiasili kama bangi au yale yatengenezwayo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29762596.wav	iko kando ya mto rhine 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36299887.wav	kuna hisia za ushabiki za uchokozi wa watu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30658917.wav	kutoka hapa alishirikiana na obote katika hatua za kuimarisha utawala 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28689058.wav	katika imani yao kuna miungu mingi kwenye ngazi mbalimbali ya enzi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30179978.wav	unga ulioshikamana unajulikana kama ugali na huliwa na maziwa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37091426.wav	walihakikisha kwamba wahehe hawataingilia katika sehemu walizolenga 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30017348.wav	takriban watu milioni sitini walikufa kutokana na vita hivi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29926922.wav	cameroon waliibuka washindi wa kombe nchini morocco 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29731032.wav	augustino wa hippo aliandika juu yake 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31304446.wav	utamaduni wa kabila husika huku jando la asili 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29488743.wav	pia ni kituo cha mpakani kwenye daraja la zambezi kwenda zimbabwe 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_32245048.wav	kana jenga nyuma yao 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30657051.wav	kiatu cha dhahabu na kombe vilieenda mjini benus aires 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31585112.wav	ni kwenye bonde la mto nile kaskazini mwa ziwa turkana 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28663183.wav	kuna matoleo mengi tofauti ya hadithi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30182996.wav	kwa hiyo ni sehemu au sekta inayotoa mchango mkubwa kwa jamii 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30351749.wav	masomo yao na wengine kupoteza ndoto zao za maisha 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30380406.wav	sekta nyingine ambazo huchangia kwenye uchumi wa mkoa ni za mifugo na madini 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30653544.wav	ajabu sasa hadi sasa matunda ambayo dunia imeyatumia ni matunda mia mbili tu 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30092047.wav	kuna hatari kubwa ya kuishi wagonjwa korona 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28950307.wav	ni lugha rasmi mojawapo ya nchi ya nigeria 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30372349.wav	mpira umekua laini sana nyakati hizi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36106706.wav	ukabidhi jukumu la kulinda amani kwa vikosi vya kulinda amani ni la umoja huo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30122288.wav	mwalimu vincent kamoto ni mkuu wa shule hii ya udenye iliyoko wilayani songwe 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30230301.wav	chimbuko la mji huu ambako sasa panajulikana kama eneo la magofu ya kaole 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28877841.wav	kipindi hiki kilikuwa na athira kuu katika maisha ya mtaalamu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29963715.wav	nyumbu akikamatwa tu basi hutulia na kuliwa bila shida 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35442270.wav	matatizo makuu ya binadamu ingawa wachache tu wameweza 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29591148.wav	yerusalemu ina historia ndefu sana 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30658988.wav	magufuli alipata elimu ya msingi katika shule ya msingi hukohuko chato 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34597764.wav	alishindwa kufua dafu katika uchaguzi wa bunge 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30653488.wav	kiwili ni msamiati mwingine wa kipare 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35438716.wav	mlinzi huyo alikuwa ameketi akiwa ameegemea ukuta bunduki aina ya gobole ikiwa kifuani 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37229823.wav	na kusema kwamba sio urembo wa asilia 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30021359.wav	ziwa viktoria linapatikanankaskazini magharibi mwa tanzania 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29922474.wav	baba wa taifa alitaka serikali ihamie dodoma kabla hajafariki 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37088987.wav	abrahamu kama kielelezo cha imani na rafiki wa mungu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34823960.wav	watuhumiwa walifanya mauaji ya kimbari kwa makusudi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34597886.wav	ili kukabiliana na wakoloni wa kijerumani 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37098371.wav	washindani wote 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35104809.wav	kulikuwa na muungano wa vyama vingi chini ya uongozi wa rais mwai kibaki 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28666338.wav	alifuata kanuni za utawa wa tatu wa mt 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29960843.wav	taifa liliishi katika misingi ya ujamaa na kujitegemea 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34995273.wav	abiria wengine walijirusha kwenye bahari ya atlantiki 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37091760.wav	kaskazini yaliwahi kupiga utumwa marufuku lakini majimbo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29798027.wav	hakuna ushahidi wa moja kwa moja kwamba wakazi walikuwa wakoloni 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35181795.wav	ili iweze kuvunja kutawakati wa giza kwenye asubuhi wa tarehre thelathini mwezi wa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29782228.wav	mambo ya kuzingatia katika ufahamu wa kusoma 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30327568.wav	ni tishio kwa sarafu kama dola na euro 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31808899.wav	utamaduni huo ulitumika katika kusherehekea matukio ya nyakati mbalimbali 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35437815.wav	mtindo wa kikomunisti utawala wa kikomunisti uliendelea hadi mwishoni 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34958882.wav	elagabalus hakuwa tu mtu wa kufuga paka 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29590438.wav	hii hutokea katika mwezi wa tatu wa kipindi cha ujauzito 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36385840.wav	utamaduni huo haukuweza kutibu magonjwa hayo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31270198.wav	misitu na mapori tengefu yametengwa kuhifadhi mazingira ya utalii 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29945668.wav	mavazi na bangili za mikononi bila kusahau hereni za kuvaa masikioni 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37092315.wav	katika mlo wake kijiji kikubwa na cha 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29994676.wav	ziwa victoria limegawanyika katika nchi tatu tanzania kenya na uganda 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30631065.wav	anasema zuhura ambaye ni mwanamke wa kwanza kutangaza kipindi cha televisheni 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30036211.wav	baada ya kufanya vizuri mwaka elfu mbili na kumi na nane kombe la sportpesa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29904642.wav	ni heshima kubwa pindi mpiganaji anapochaguliwa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30046316.wav	watanzania tumempoteza kiongozi mpiganaji na mwenye uchungu na nchi yake 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30019834.wav	jambo ambao liliamsha hisia za wengi kuhusu uchumi wa muda mfupi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36331501.wav	mizizi ya meno ambayo hufikiriwa kuwa na minyoo au ni meno ya karatasi au 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34906864.wav	ya kupambana dhidi ya maambukizi ya ukimwi na unyanyapaji 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28583654.wav	eneo la ziwa ni kavu sana na maji yake ni ya magadi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30182125.wav	hifadhi hiyo ilipingwa na wabunge kabla ya hayati magufuli kuiidhinisha 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34917701.wav	kimsingi ni tofauti na njia ya sayansi ya 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37084845.wav	kwa upande wa wasichana na mama wajawazito waliufanya kazi za ndani 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28666522.wav	njia nyeupe inapita eneo lake 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30653695.wav	alijiunga na chuo cha chuo cha jeshi la tanzania monduli 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28689160.wav	hata hivyo kuna vituo vya afya na maabara ya watu binafsi pia 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35105712.wav	sherehe hii sisi nasherehekea baada ya kukamilika baada ya kuisha kwa ile hajj 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35104688.wav	kuzalisha madini ya urenia 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30414526.wav	wilaya ya rolya na serengeti inaongezeka pia bunda na butiama 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36299712.wav	hadi kufika calicutndani ya bara hindi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37099198.wav	kwamba hilo ni agizo la serikali ya rwanda kila 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30582045.wav	zanzibar iliongeza nembo kwenye bendera yake ya zamani 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29942721.wav	kwenye miaka ya elfu moja mia saba hamsini 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30327257.wav	jamii nyingi za kipare zina utaratibu wa kushirikiana 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30195869.wav	kwa jumla zilitembelewa na mabaharia kutoka nchi za mbali 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28584764.wav	akiwa rais alifuata siasa ya kujitegemea kwa ufaransa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30331141.wav	amin alipandishwa cheo na waziri mkuu milton obote baada ya uasi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29935979.wav	wabantu walianza biashara na waarabu waliokuja afrika ya mashariki 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30568025.wav	ukame huo huathiri sana mifugo ya jamii hiyo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36310858.wav	elimu na mafunzo katika uchumi bluu inapaswa kuratibiwa vizuri na vyema zaidi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35123965.wav	picha alizowapiga zinapendeza 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31285536.wav	halmashauri hiyo ilionesha teknolojia za umwagiliaji kwa kutumia miundombinu 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30025955.wav	nilikuwa na kikohozi kikali ambacho kimekuwa kikiendelea kuwa kibaya 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30564070.wav	ziwa victoria lilikuwa linaitwa nyanza kwa upande wa tanzania 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37093897.wav	imeahirishwa hadi alhamisi ijayo kutokana na moja wa mashahidi kushindwa kufika mahakamani 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28670218.wav	huenda pia mtu akawa na shida za kufikiria 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30025954.wav	timu zinazoingia fainali mara mbili mfululizo zipewe sifa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28661946.wav	kwenye maeneo jirani na syria wako pia waarabu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35104298.wav	waandishi wa habari wa misri walishiriki maandamano mwaka elfu mbili na kumi na sita 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29924160.wav	unatakiwa kuamini kwamba wewe ni mrembo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36255278.wav	ambayo ilikuwa bilioni kumi na nne nukta mbili hata ukaongeza bajeti ya rwanda 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35182024.wav	vigumu kwenda haja ndogo na hii pia umeleta utata thelathini na tisa ukeketaji ni 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30381123.wav	orodha ya wachezaji bora ikamtaja karlheinze kuwa bora 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35221855.wav	wana wa israel walipomkataa kristo na kumsulubisha walitia muhuri wa uasi wao dhidi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29895831.wav	ukija hapa unalipa shilingi mia nane za kiingilio pamoja na tozo gharama za usafiri 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28673129.wav	mchakato wa mabadiliko haya upo katika hatua za mwisho kukamilika 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36615580.wav	jeshi la updf lina uwezo wa kuingia pia kule dr congo kuwasaka hawa wa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29898189.wav	mwaka elfu moja mia tisa na arobaini na sita alitumwa kaskazini kwa kupigania wasomalia 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30635645.wav	rais wa kwanza wa uganda milton obotte ni rafiki mkubwa wa nyerere 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29818023.wav	dalili nyingine inayojitokeza baada ya kupata maambukizi ya virusi vya ukimwi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29762751.wav	katika ukristo simba wa yuda alikuwa yesu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31272045.wav	watalii wanaotembelea burigi chato hupata nafasi ya kutembelea ziwa hilo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35099222.wav	ya maumivu makali ya ghafla acute pain kwenye maumivu makali ya 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30073459.wav	itakufanikishia wewe kusafiri toka ulipo hadi bondeni ngorongoro kwa bei nafuu 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30434931.wav	kama hamtalala ndani ya hifadhi ni sehemu gani nyinginezo za huduma hiyo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31326729.wav	kuna mabadiliko katika matarajio ya urefu wa maisha 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30677287.wav	tangu mwaka wa elfu mbili na mbili barabara ya lami 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29902987.wav	alisajiliwa na klabu ya mpira wa miguu ya simba mwaka elfu mbili na kumi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36106128.wav	katika mwezi wa septemba msimu wa pukutisha huanza katika sehemu ya kaskazini mwa dunia na msimu wa chipukizi katika sehemu ya kusini 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36389216.wav	ambayo ndio msingi mkuu wa uchumi wa buluu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37087176.wav	bi anita alisema hata yeye anashangaa maana hamna mtu aliemwambia juu ya safari yake 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36375123.wav	hati inaweza kuwahusisha watazamaji na hadhira 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36615356.wav	kuna upangaji mkakati wa pwani na bahari na usimamizi wa bahari 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30201291.wav	ni miongoni mwa vilele vitano tanzania 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28696148.wav	shabaha kuu ilikuwa kutetea kanisa chini ya papa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30582895.wav	katika safari yao walisafiri hadi kufika milima ya usambara 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30370416.wav	yani mkuu hili chokoraa halina maana shuleni kwetu hata kidogo lione lilivyolinanuka 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36319530.wav	sasa wanaamua kuonyesha sanaa yao 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36040547.wav	majeshi ya baba yake hayatoshindwa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30123743.wav	na mengine mengi ikiwemo na shughuli za uchimbaji wa madini 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35103479.wav	tunaweza sema kwamba kulingana na matamshi yake ni kwamba 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29368612.wav	kundi la raila likawa kubwa zaidi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36319593.wav	david zacharia kafulila anakuwa mkuu mpya wa mkoa wa arusha 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36251216.wav	wanigeria wengi kuwa magaidi walianza kutwaa mamlaka juu ya 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29995584.wav	huwezi kuwataja wapigania uhuru wa bara la afrika 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29788108.wav	kila nchi duniani inakuwa na vivutio vyake vya utaliii 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35105452.wav	tangu vita vya wenyewe kwa wenyewe nchini humo miaka kumi na nne iliyopita takriban 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30363524.wav	hakuna aliyeamini kuwa pep ataondoka barcelona 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29899230.wav	ilionekana ya kwamba nchi za mashariki zilibaki nyuma sana 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30634525.wav	anarudia ulinganifu kati ya makundi ya wakaazi mbalimbali 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31409526.wav	mtoto atakuwa akitambulishwa kwa kutumia jina la embolet 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34890775.wav	spishi za palsmodium zinazoambukiza binadamu ni falciparum 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34979740.wav	makubwa sana na maambukizo ya ukimwi kwanza kabisa ni kutokana 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28689001.wav	takriban spishi zote hupatikana ardhini 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29262321.wav	minus huwatega kwenye ngome 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35425630.wav	redio ya taifa ilianzishwa mwaka elfu moja mia tisa sabini 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35183363.wav	ni wewe wa kuokoa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34745870.wav	wawindaji wote waliotafuta watumwa walikuwa wakiwaepuka wamasai 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30568070.wav	lugha yao rasmi ni kimachinga inasadikika 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34924486.wav	barghash wa zanzibar kwenye mwaka elfu moja mia nane sabini alipeleka wanamuziki wake 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29793091.wav	wamasai wadogo wakiwa na vilemba na michoro 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30180867.wav	tembo na nyani pia wapo chui bila kusahau pundamilia na wanyama wengine wanaokula majani 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29176961.wav	maria wa mt 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37214960.wav	carols ancellot ambaye anakiongoza 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37230033.wav	unaweza jehovah rapha 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30058552.wav	hata hivyo wapo baadhi ya wapare ambao mpaka leo wanaiweza mvua 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30638502.wav	vivutio vingi huwa havipishani sana kwenye viingilio 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30577693.wav	zipo nadharia kadha wa kadha zinazoeleza asili ya wagweno 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30183203.wav	bunge limeidhinisha shilingi bilioni mia moja kumi na tano nukta saba tisa nne 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30327995.wav	kupunga upepo lakini hata kuogelea vivutio vya utamaduni 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29787838.wav	vile vile nyangumi bluu anaweza kufikia uzito wa tani mia mbili 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30147033.wav	ronaldo alitwaa kiatu cha dhahabu cha ulaya alipokuwa real madrid 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31791996.wav	pamoja na ile bandari ya mtwara kusini mwa nchi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31304496.wav	taifa la liberia liliwahi kutoa mwanasoka bora wa dunia 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35155473.wav	tapita humo kwa damu 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30195751.wav	wanyambwa ni kundi linaloonekana wazi kwenye kabila hili ambao huongea lafudhi ya kinyambwa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30108392.wav	ikitokea nyumbu amezaa na simba anamkimbiza atakimbia hata hatakumbuka mtoto 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34764321.wav	nakumbuka nilipovunjika jinsi ulivyoniinua 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29638765.wav	ofisi hufanya kazi yake chini ya kamati ya kimataifa ya vipimo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34597365.wav	usafi wa mazingira hutumiwa kama kiashiria kwa lengo la kuelezea malengo ya milenia 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30074699.wav	ipo bahari ya hindi ambayo ni njia kuu ya usafirishaji wa mizigo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30653678.wav	safari yake ya uanamitindo imejawa na changamoto nyingi sana 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30148780.wav	akiwa na idadi ya mabao thelathini na sita katika michezo thelathini ya kadet a 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_32210868.wav	wanafunzi wamemaliza mtihani 	1
