audio	sentence	gender_domain
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30053025.wav	tukio la nahodha wa ufaransa zidane kumpiga kichwa materazi litabaki milele 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29797967.wav	watoto wenye matatizo ya akili wanapaswa kuangaliwa sana 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30342398.wav	hili ni miongoni mwa masoko maarufu ya samaki barani afrika 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34940603.wav	tume iliyobuniwa kuchunguza kifo cha aliyekuwa waziri mkuu wa lebanon rafik harir 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30035004.wav	wapiganaji wa kimaasai wa kizazi kipya hufika katika sherehe wakiwa na mavazi maalumu 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29641714.wav	yeye ni katibu mkuu wa jumuiya ya afrika mashariki 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29970484.wav	soko la nyama pori hufanyika duniani kote kwa vibali maalumu ili kuepusha ujangili 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35425503.wav	kampeni za kuhamasisha ili kuwasiliana waziwazi kuhusu viwango 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29904875.wav	ya kutengana na julius nyerere ikawa vigumu kupata 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30183203.wav	bunge limeidhinisha shilingi bilioni mia moja kumi na tano nukta saba tisa nne 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37223937.wav	kwa upande wake jeshi la kujihami la nchi za magharibi neto 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34942627.wav	kuzitumia kwa sababu moja tu wanafurahia kufanya hivyo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30653591.wav	andres iniesta alibeba tuzo ya mchezaji bora wa michuano 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30574590.wav	maalim seif aliwania nafasi ya urais wa zanzibari kwa tiketi ya chama cha wananchi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28932838.wav	walakini kuna spishi nyingi zilizo rangi kali 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30332523.wav	hivyo ni rahisi kutambua koo zao kulingana na miiko yao 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30612838.wav	baadae utafiti wa olorgesailie uliendelezwa na glynn isaac 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35099388.wav	bagamoyo ni jina kubwa sana tanzania kutokana na kujipatia umaarufu wake kufuatia vitu mbalimbali 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34746711.wav	liki utumiaji wa dawa za kulevya 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30091218.wav	kiwango cha chini cha mtaji wa kuanzisha taasisi ya fedha ni shilingi bilioni tano 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34977499.wav	ameweka rekodi ya kuwa mwanamke wa kwanza kushika wadhifa huo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29915168.wav	jiji la dar es salaam lilikua haraka na kumeza vijiji vingi vya wazaramo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30591054.wav	mkwawa aliwaua machifu wawili wahehe waliowahi kukaa na von prince 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29554271.wav	hawa anaishi dar es salaam tanzania 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29799405.wav	barcelona iliburdisha dunia kama man united 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29390059.wav	hivyo madhara ya pombe ni dhamira ya msanii huyo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30629547.wav	katika hifadhi hii ya serengeti jamii ya kabila la wamaasai waliishi huko 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30173760.wav	mkwawa aliamua kuishi pangoni baada ya kutafutwa kila mahali 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31812462.wav	liberia ilikuwa matokeo ya haja ya kusaidia na kustaarabisha waafrika 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29626828.wav	na sasa hata katika ligi kuu za uingereza hispania ufaransa italia ujerumani nakadhalika 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28246350.wav	wana kichwa kikubwa kwa kulinganisha mkia mfupi na domo na miguu zenye nguvu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34837066.wav	tuna shamba kubwa sana kijijini 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34840149.wav	mojawapo ya changamoto hizo ni kushikwa na magonjwa kama vile kideri na mengine yanayosababisha 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30448155.wav	zambia ilikuwa na wakali kama katongo na sunzu waliipiga ivory coast 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28681585.wav	tangu kale anaheshimiwa na wakatoliki na waorthodoksi wa mashariki kama mtakatifu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34597885.wav	dhuluma za serikali ya kiroma katika mapambano hayo wakristo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36640933.wav	chapati zimeisha 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31271534.wav	kuwanyima raha upande fulani au timu zote mbili 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28961934.wav	siku hizi kuna madhehebu yote kutokana na uhamiaji ndani ya nchi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30582089.wav	umri wa jose mourinho umeenda sana 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30201719.wav	miongoni mwa visababishi vya bawasir ni tatizo sugu la kuharisha 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35161009.wav	zilifika mnamo mwezi wa saba hadi mwezi wa nane 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35103567.wav	akiangazia hatua ya kuanza kuandikishwa kwa wapiga kura nchini sudan kwa ajili ya 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29887443.wav	theluji inakaa kwa muda mrefu sana 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29969193.wav	ingawa mauritania ilifanya utumwa kuwa kosa la jinai mwaka elfu mbili na saba 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30115748.wav	kuhakikisha rais aliye madarakani hapingwi na mtu yeyote 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29946655.wav	ama kwa hakika wahenga walisema ya kale ni dhahabu na mavi ya kale ayanuki 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28748497.wav	na mara baada ya uhuru muheza ilikuwa miongoni mwa majimbo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34943626.wav	mia mbili ukristo na uislamu viko karibu katika mambo mengi lakini 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29791234.wav	shughuli makazi mbalimbali kuanzia misitu ya riverine 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30198368.wav	patrice lumumba alizaliwa tarehe mbili mwezi wa saba 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28581995.wav	rasmi huwa sherehe za utoaji wa tuzo mbalimbali 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28582625.wav	mwaka huo ulikuwa mfupi kuliko mwaka wa jua kiasi cha karibu robo siku 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29939859.wav	mwenge wa uhuru umekuwa ukikimbizwa nchi nzima ukipita kwenye mitaa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34895985.wav	licha ya kuwa vyombo vyenyewe vinakandamizwa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37212150.wav	na kuonyesha masikitiko yake kwa kutoshirikishwa juu ya uchaguzi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35683505.wav	karibu mara nyingi husikia maneno uturuki kubwa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30214647.wav	kila rangi ina maana yake kulingana na jinsi ilivyowekwa kwenye bendera hiyo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34944143.wav	mto mrefu ni bora kwa kupiga minyororo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30224007.wav	picha ya therese frare ikionyesha mwanaharakati wa ushoga david kirby 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35118886.wav	kuwa ni onyo kwamba kutafanywa mapinduzi ya kijeshi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34977240.wav	pia mwaka wa elfu mbili na mbili na ballon dor mara mbili 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30196021.wav	kuvimba katika eneo la mfereji wa haja kubwa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30176476.wav	rwanda imekuwa ikipita katika vipindi vigumu na vya hatari 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34745127.wav	nguzi unabaini kuwa washabulizi hao walikuwa wanalenga idara ya upelelezi jijini humo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30062911.wav	wananchi wengi hawakumtaka kwa alikuwa na utawala wa mabavu 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30527374.wav	mapinduzi hayo yaliyomtoa madarakani sultani wa zanzibar jamshid bin abdullah 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31409333.wav	elfu moja mia tisa na sitini na kuendelea 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28704537.wav	mmojawapo maji yanafikia ziwa tanganyika 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34979890.wav	kujikinga kwa kupata chanjo na kushiriki kikamilifu kwenye zoezi la sensa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30677290.wav	pia kuanzisha matumizi ya sarafu ya mviringo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30221546.wav	hii pia imeleta utata kwa afya za wanawakwe 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34743477.wav	uchumi wa mkoa unategemea zaidi kilimo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30072394.wav	watu waliyojaribu kutetea nafsi zao waliingia kwenye matatizo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30181976.wav	uganda walishinda jeshi la amin na kumfukuza dikteta nchini 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31406143.wav	wasukuma ni kabila kubwa zaidi nchini tanzania 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35099713.wav	kombe la dunia lilimfanya kuwa shujaa wa ufaransa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31266583.wav	yeye alizaliwa mwezi wa novemba 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29936356.wav	aliteuliwa kuwa waziri wa nchi katika ofisi ya makamu wa raisi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30035202.wav	matumizi ya vidonge vya uzazi wa majira lilikuwa kosa kubwa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30143910.wav	alikuwa kati ya waratibu walioandaa mkutano 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30080763.wav	mchangamano wa pamoja na bakteria nyingine nne zinazosababisha kifua kikuu 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36615759.wav	hiki huwa kipindi cha likizo kwao inaaminika pia kuwa kurudi kwao wakati wa krismasi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29132022.wav	baadhi yake ni muhimu kwa ufafanuzi wa biblia 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34946502.wav	serikali katika nchi mbalimbali lugha rasmi imetajwa katika katiba ya 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30016389.wav	pia ni ya pili kwa ukubwa katika bara la afrika 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36642279.wav	tunataka alexa aelewe kiswahili 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29615110.wav	watu wana mang amuzi tofauti juu ya mwelekeo wao wa kimapenzi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28878131.wav	hakuna habari zaidi kuhusu malezi yake 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29475447.wav	alicheza kwa kwa mafanikio katika klabu hiyo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29796140.wav	kutwaa taji la kombe la shirikisho ikiifunga namungo katika fainali uwanja wa nelson mandela 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29791872.wav	wananchi wa maeneo haya wamekuwa wakifukua na kuchukua mawe kwa ajili ya kujengea 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29235518.wav	tangu wakati huo hali yake ya kiafya haikuwa nzuri 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35099331.wav	kwa hivyo kama watu watashauriwa vizuri vyakula hasa vyakula na watu wawe active 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30159751.wav	wachezaji wengi wakulipwa ulaya likizo wanakuja tanzania 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34829246.wav	thamani ya redio ni kubwa sana ndani ya nchi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34812197.wav	jaguar zimekuwa na wakati mgumu juu ya karne 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28582895.wav	angola ni nchi tajiri kwa mafuta na madini almasi ndiyo muhimu zaidi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30051989.wav	richard gallo ndiye aliyetengeneza virusi vya ukimwi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30450743.wav	alichaguliwa kuwa waziri wa mambo ya nje na benjamini mkapa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30377979.wav	katibu mkuu wizara ya afya maendeleo ya jamii jinsia wazee na watoto idara kuu 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34906864.wav	ya kupambana dhidi ya maambukizi ya ukimwi na unyanyapaji 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37222934.wav	usiwasahau wanao 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34748283.wav	na wafuasi wake ambapo anabaki kuwa kiongozi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30582053.wav	ziwa nyasa linashika nafasi ya tatu kwa ukubwa afrika mashariki 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34940126.wav	walikuwa wanafanya kazi ya ubeligiji na marekani waliacha lumumba adui yao mkubwa auwawe 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34946576.wav	jirani ingawa kagame anakanushahuyu ndiye muammar gaddafi aliyeiongoza libya kwa miongo minne bila 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30183107.wav	beckham ni miongoni mwa wachezaji matajiri zaidi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30653647.wav	mandhari kuu katika hifadhi hii ni maeneo yenye maji maji yenye majani 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31304600.wav	timu nyingi dar es salaam zilitegemea matawi ya simba 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29252296.wav	ilhali walipata chakula kidogo mno wengi walikuwa wagonjwa na kuuawa baadaye 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34917701.wav	kimsingi ni tofauti na njia ya sayansi ya 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34826534.wav	haimaanishi kuwa hakuna watu walionaswa ndani ya vifusi vya majengo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30201576.wav	wao wanadai haki ya kulisha mifugo katika hifadhi za taifa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28584712.wav	kumbe maelezo ya sayansi ni kama ifuatavyo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29760176.wav	kila mwaka siku hiyo hufanyika kwa ujumbe maalumu 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29960972.wav	hifadhi zilizo bora kabisa kote afrika mashariki 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29788795.wav	uzuri wa tanzania vivutio vya utalii vimegawanyika kila kanda 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31787764.wav	kama alivyofanya nabii ibrahim kumchinja mwanae ismail 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29938680.wav	wasafiri hupata nafasi ya kufanya utalii kwa kuwaona wanyama mbalimbali 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31812276.wav	siku watu wengi tumesahau lengo la 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30019813.wav	kuzuia uwindaji wa wanyama kwa kuchoma misitu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37225368.wav	wakati huu ambapo umoja wa mataifa unasema 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30121912.wav	alijulikana sana kwa uwezo wake wa kuumiliki muziki wa rumba 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29793365.wav	chama cha tanu kilizaa chama cha mapinduzi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29798630.wav	inakadiriwa kuwa kufikia mwaka elfu mbili na saba 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28689001.wav	takriban spishi zote hupatikana ardhini 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29860951.wav	taifa la ghana lilipata uhuru wake kabla ya nchi zingine 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29923738.wav	pia magamba shells na ngombe vilitumika katika kuhifadhi thamani 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30022705.wav	mlima meru unapatikana ndani ya hifadhi ya arusha ifadhi hiyo ina ukubwa sana 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29795472.wav	makabila maarufu katika utamaduni huu ni wazaramo na wamakonde 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28821479.wav	lakini berlin bado ilikuwa mji mmoja 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30091353.wav	wavulana wengi wananyolewa katika nyumba zao 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35103961.wav	ilikuwa nje ya upeo wao hali hii ilibadilika tu karne nyingi baadaye wakati 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34766339.wav	atamuwajibisha baada tu yakubaini na kujiridhisha kuwa anajihusisha na vitendo vya rushwa na ufisadi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29798311.wav	kocha wa taifa wa brazil aliiongoza kushinda ubingwa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31812121.wav	takribani asilimia ishirini ya hewa safi duniani huzalishwa kutoka kwenye msitu huo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30327092.wav	hata kama nchi kama rwanda au kenya watakuwa na daraja za aina hiyo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30129520.wav	hupelekwa kujifunza ujuzi katika taasisi ya teknolojia ya new zealand 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28695376.wav	port sudan ndio mji mkuu wa jimbo hili 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29796656.wav	kutoka daressalaam mpaka bariadi mkoani simiyu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30034618.wav	ilikuwa nchi ya kwanza barani afrika kwa kuandaa fainali 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30079924.wav	hifadhi hii ya milima ya udzungwa ina hazina nyingi za mimea 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29981206.wav	magufuli aliingia katika baraza la mawaziri kwa mara ya kwanza 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35176548.wav	david kirby alifariki kutokana na ugonjwa wa ukimwi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37225998.wav	alikufa mjini jeddah tarehe kumi na sita agosti mwaka elfu mbili na tatu 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30123759.wav	hayati magufuli ndiye aliyesaini mswada wa kuifanya nyerere kuwa hifadhi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29793513.wav	pamoja na kusambaza dini ya uislamu 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30314043.wav	aliwaalika marafiki zake kutazama antony kwenda kuvua siku iliyofuata 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30647710.wav	kukubali kuwa mkimbizi katika nchi nyingine na kuishi maisha yaliyo tawaliwa hofu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37211800.wav	thamani ya euro bilioni moja nukta kumi na saba 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30371683.wav	fedha alizokuwa anazidai kutoka kwa kawawa hakuna aliyezifuatilia 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34751043.wav	katika vitabu vyake na uinjilishaji uliendelea katika ulaya ya kati 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30363071.wav	mwanasheria nelson mandela alipigania afrika kusini 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35171894.wav	la kulinda jamii hakuna ua la mifugo linalojengwa kwa sababu wapiganaji hawana ngombe wala 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29790243.wav	watu wengi wanajiuliza je ni viumbe gani vinavyoweza kuishi kwenye maji baridi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35198939.wav	rejesha kalamu ile kwa mwenyewe 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29238490.wav	maana yake ni hakuna mungu ila allah muhammad ni mtume wa allah 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30414526.wav	wilaya ya rolya na serengeti inaongezeka pia bunda na butiama 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30495169.wav	kimetawaliwa na teknolojia na utandawazi ambao unapinga 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35099525.wav	mtoto wangu 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30582551.wav	samia suluhu hasasn aliingia madarakani 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36381035.wav	mgonjwa wa kisukari anaweza kukojoa mara kwa mara 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29959425.wav	vita baridi vilikuwa ni vita ambavyo havikutumia siilaha kama ilivyo kwa vita vingine 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29787658.wav	kujadili jinsi ya kujikomboa kutoka katika makucha ya wakoloni 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30653755.wav	mchezaji huyo mahiri wa argentina amempiku xavi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_32243111.wav	e mwana humalizi kula 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29226359.wav	ni msimamizi wa watoto na wa shule za msingi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31285909.wav	alijiwekea heshima kubwa kwa mashabiki 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30654047.wav	alitangaza matibabu kwa wananchi wote kutolewa bure 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30023732.wav	ongezeko la asilimia ishirini na moja na zaidi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29957459.wav	karol aliomba asome upadri kwa ajili ya kumtumikia mungu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29797755.wav	chalinze ni wilaya iliyopo mkoa wa pwani 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30585318.wav	eneo ambalo miti ya minazi haikui au kustawi vizuri 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37211731.wav	vikihusisha wafanyakazi kutoka sekta za afya 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31596844.wav	hazikupita siku saba sokoine akafa kwa ajali ya gari 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35586626.wav	kwamba ni mzigo mkubwa kwa serikali ambayo iko 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28699044.wav	wana machifu ambao husaidia kutoa mwongozo na uongozi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35110374.wav	dini wajita wengi ni washika dini 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30261108.wav	wananchi wanalima kilimo cha umwagiliaji kwa kutumia maji ya ziwa hilo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30181998.wav	ufaransa ilikuwa na kikosi cha dhahabu duniani 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29752771.wav	kila hatua ina sifa zake na matatizo yake maalumu 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29950644.wav	hatua rahisi zinaweza kutumika kuzuia maambukizi ya magonjwa ya zinaa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29980002.wav	karlheine alishinda kwa mara ya pili mfululizo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34766239.wav	mama zao wale vijana walianza kuangalia kitu gani kitawafaa watoto wao 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29792465.wav	setilaiti ya kwanza ilionekana katika sehemu nyingine za umma 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29962248.wav	shirikisho la soka nchini tanzania linaongozwa na wallace maria 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30056405.wav	maharage matunda na mboga za majani 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36251576.wav	kwa msisimko wa kuridhika au kufurahia kwa namna inayowashawishi 	0
